code_module,code_presentation,id_student,probability
CCC,2014J,685964,0.028
CCC,2014J,685988,0.907
CCC,2014J,686001,0.027
CCC,2014J,686018,0.048
CCC,2014J,686058,0.06
CCC,2014J,686110,0.058
CCC,2014J,686268,0.096
CCC,2014J,686411,0.162
CCC,2014J,686515,0.16
CCC,2014J,686558,0.087
CCC,2014J,686584,0.077
CCC,2014J,686907,0.145
CCC,2014J,686957,0.206
CCC,2014J,687023,0.121
CCC,2014J,687160,0.082
CCC,2014J,687190,0.05
CCC,2014J,687206,0.011
CCC,2014J,687216,0.068
CCC,2014J,687310,0.747
CCC,2014J,687686,0.023
CCC,2014J,687844,0.714
CCC,2014J,687877,0.074
CCC,2014J,687981,0.187
CCC,2014J,688033,0.885
CCC,2014J,688171,0.998
CCC,2014J,688281,0.046
CCC,2014J,688337,0.055
CCC,2014J,688521,0.046
CCC,2014J,688533,0.741
CCC,2014J,688537,0.976
CCC,2014J,688707,0.789
CCC,2014J,688770,0.233
CCC,2014J,689004,0.037
CCC,2014J,689050,0.075
CCC,2014J,689190,0.198
CCC,2014J,689217,0.071
CCC,2014J,689246,0.182
CCC,2014J,689399,0.311
CCC,2014J,689436,0.993
CCC,2014J,689527,0.978
CCC,2014J,689637,0.119
CCC,2014J,689759,0.104
CCC,2014J,689855,0.161
CCC,2014J,690046,0.702
CCC,2014J,690062,0.061
CCC,2014J,690365,0.054
CCC,2014J,690404,0.091
CCC,2014J,690439,0.996
CCC,2014J,690507,0.185
CCC,2014J,690589,0.956
CCC,2014J,690644,0.076
CCC,2014J,690695,0.778
CCC,2014J,690733,0.038
CCC,2014J,690763,0.997
CCC,2014J,690962,0.988
CCC,2014J,691069,0.05
CCC,2014J,691195,0.89
CCC,2014J,691218,0.21
CCC,2014J,691433,0.966
CCC,2014J,691550,0.149
CCC,2014J,691843,0.181
CCC,2014J,691926,0.25
CCC,2014J,692105,0.027
CCC,2014J,692363,0.968
CCC,2014J,692490,0.15
CCC,2014J,692500,0.997
CCC,2014J,692603,0.052
CCC,2014J,692654,0.101
CCC,2014J,692850,0.994
CCC,2014J,692928,0.058
CCC,2014J,693058,0.098
CCC,2014J,693111,0.984
CCC,2014J,693141,0.173
CCC,2014J,693182,0.133
CCC,2014J,693204,0.291
CCC,2014J,693302,0.058
CCC,2014J,693340,0.784
CCC,2014J,693747,0.066
CCC,2014J,693938,0.136
CCC,2014J,693998,0.911
CCC,2014J,694103,0.057
CCC,2014J,694147,0.999
CCC,2014J,694212,0.819
CCC,2014J,694362,0.118
CCC,2014J,694472,0.056
CCC,2014J,694510,0.747
CCC,2014J,694523,0.031
CCC,2014J,694563,0.79
CCC,2014J,694579,0.101
CCC,2014J,694680,0.166
CCC,2014J,694807,0.872
CCC,2014J,694860,0.033
CCC,2014J,694871,0.933
CCC,2014J,695232,0.144
CCC,2014J,695270,0.097
CCC,2014J,695340,0.992
CCC,2014J,695354,0.029
CCC,2014J,695518,0.275
CCC,2014J,695653,0.926
CCC,2014J,695673,0.073
CCC,2014J,695732,0.037
CCC,2014J,696019,0.991
CCC,2014J,696271,0.045
CCC,2014J,696324,0.702
CCC,2014J,696469,0.033
CCC,2014J,696501,0.795
CCC,2014J,696515,0.224
CCC,2014J,696696,0.047
CCC,2014J,696833,0.052
CCC,2014J,696869,0.17
CCC,2014J,697253,0.879
CCC,2014J,697283,0.985
CCC,2014J,697460,0.989
CCC,2014J,697567,0.113
CCC,2014J,697948,0.995
CCC,2014J,697998,0.79
CCC,2014J,698002,0.05
CCC,2014J,698024,0.991
CCC,2014J,698112,0.995
CCC,2014J,698299,0.022
CCC,2014J,698355,0.244
CCC,2014J,698359,0.106
CCC,2014J,698598,0.7
CCC,2014J,699370,0.994
CCC,2014J,921739,0.945
CCC,2014J,941282,0.066
CCC,2014J,943374,0.798
CCC,2014J,986561,0.017
CCC,2014J,1031884,0.162
CCC,2014J,1068316,0.794
CCC,2014J,1076015,0.06
CCC,2014J,1101190,0.067
CCC,2014J,1301103,0.078
CCC,2014J,1332356,0.068
CCC,2014J,1332514,0.477
CCC,2014J,1340760,0.714
CCC,2014J,1345808,0.851
CCC,2014J,1352733,0.036
CCC,2014J,1360953,0.037
CCC,2014J,1442981,0.344
CCC,2014J,1449245,0.87
CCC,2014J,1468838,0.979
CCC,2014J,1483632,0.112
CCC,2014J,1490624,0.031
CCC,2014J,1501577,0.06
CCC,2014J,1501614,0.037
CCC,2014J,1532840,0.993
CCC,2014J,1554143,0.989
CCC,2014J,1593442,0.071
CCC,2014J,1612600,0.759
CCC,2014J,1634278,0.762
CCC,2014J,1646172,0.652
CCC,2014J,1658963,0.101
CCC,2014J,1671022,0.038
CCC,2014J,1674799,0.167
CCC,2014J,1681946,0.696
CCC,2014J,1752813,0.023
CCC,2014J,1773925,0.184
CCC,2014J,1808622,0.044
CCC,2014J,1810414,0.952
CCC,2014J,1817515,0.691
CCC,2014J,1828753,0.058
CCC,2014J,1841267,0.954
CCC,2014J,1848820,0.996
CCC,2014J,1850818,0.999
CCC,2014J,1851108,0.134
CCC,2014J,1864086,0.994
CCC,2014J,1874160,0.063
CCC,2014J,1897054,0.067
CCC,2014J,1902240,0.012
CCC,2014J,1906003,0.233
CCC,2014J,1915824,0.135
CCC,2014J,1916140,0.97
CCC,2014J,1936285,0.035
CCC,2014J,1942491,0.061
CCC,2014J,1942870,0.119
CCC,2014J,1945240,0.953
CCC,2014J,1961938,0.066
CCC,2014J,1982166,0.04
CCC,2014J,1991399,0.061
CCC,2014J,2013403,0.03
CCC,2014J,2020916,0.277
CCC,2014J,2026585,0.022
CCC,2014J,2030117,0.907
CCC,2014J,2032057,0.996
CCC,2014J,2044299,0.967
CCC,2014J,2050179,0.037
CCC,2014J,2067377,0.045
CCC,2014J,2070517,0.007
CCC,2014J,2078353,0.942
CCC,2014J,2083701,0.096
CCC,2014J,2084711,0.052
CCC,2014J,2091230,0.044
CCC,2014J,2096918,0.767
CCC,2014J,2112670,0.7
CCC,2014J,2127889,0.061
CCC,2014J,2137171,0.308
CCC,2014J,2149324,0.959
CCC,2014J,2154220,0.822
CCC,2014J,2159868,0.133
CCC,2014J,2166000,0.773
CCC,2014J,2172136,0.051
CCC,2014J,2178686,0.058
CCC,2014J,2179304,0.758
CCC,2014J,2230407,0.916
CCC,2014J,2257112,0.1
CCC,2014J,2257740,0.055
CCC,2014J,2277009,0.163
CCC,2014J,2285527,0.086
CCC,2014J,2289145,0.048
CCC,2014J,2316201,0.056
CCC,2014J,2327472,0.209
CCC,2014J,2333156,0.051
CCC,2014J,2338535,0.998
CCC,2014J,2340786,0.044
CCC,2014J,2345751,0.043
CCC,2014J,2358707,0.893
CCC,2014J,2367058,0.904
CCC,2014J,2376512,0.061
CCC,2014J,2383983,0.068
CCC,2014J,2384666,0.93
CCC,2014J,2388623,0.818
CCC,2014J,2393945,0.326
CCC,2014J,2394090,0.23
CCC,2014J,2405934,0.695
CCC,2014J,2410609,0.179
CCC,2014J,2413037,0.854
CCC,2014J,2421961,0.959
CCC,2014J,2434666,0.134
CCC,2014J,2439239,0.996
CCC,2014J,2451523,0.126
CCC,2014J,2458925,0.795
CCC,2014J,2462628,0.93
CCC,2014J,2464118,0.115
CCC,2014J,2464386,0.109
CCC,2014J,2469688,0.031
CCC,2014J,2470326,0.941
CCC,2014J,2472995,0.981
CCC,2014J,2499779,0.771
CCC,2014J,2500064,0.977
CCC,2014J,2517389,0.041
CCC,2014J,2520539,0.071
CCC,2014J,2522932,0.989
CCC,2014J,2533650,0.998
CCC,2014J,2555596,0.898
CCC,2014J,2557563,0.129
CCC,2014J,2559144,0.088
CCC,2014J,2564333,0.981
CCC,2014J,2574909,0.988
CCC,2014J,2578004,0.996
CCC,2014J,2590948,0.996
CCC,2014J,2593689,0.216
CCC,2014J,2593755,0.22
CCC,2014J,2593920,0.087
CCC,2014J,2595204,0.774
CCC,2014J,2596553,0.815
CCC,2014J,2598961,0.024
CCC,2014J,2599883,0.106
CCC,2014J,2609069,0.983
CCC,2014J,2613746,0.718
CCC,2014J,2614093,0.051
CCC,2014J,2619025,0.124
CCC,2014J,2620661,0.206
CCC,2014J,2622441,0.083
CCC,2014J,2622627,0.727
CCC,2014J,2623427,0.704
CCC,2014J,2637912,0.819
CCC,2014J,2647893,0.044
CCC,2014J,2650741,0.679
CCC,2014J,2655763,0.918
CCC,2014J,2658314,0.096
CCC,2014J,2668106,0.181
CCC,2014J,2681198,0.834
CCC,2014J,2686712,0.665
CCC,2014J,2689013,0.954
CCC,2014J,2691267,0.052
CCC,2014J,2691861,0.769
DDD,2013B,40419,0.999
DDD,2013B,41060,0.741
DDD,2013B,43284,0.792
DDD,2013B,45664,0.3
DDD,2013B,52014,0.45
DDD,2013B,53488,0.193
DDD,2013B,60135,0.103
DDD,2013B,66579,0.805
DDD,2013B,67602,0.781
DDD,2013B,67785,0.215
DDD,2013B,69491,0.232
DDD,2013B,76536,0.996
DDD,2013B,77763,0.117
DDD,2013B,81351,0.821
DDD,2013B,86047,0.243
DDD,2013B,87107,0.085
DDD,2013B,89051,0.118
DDD,2013B,92775,0.834
DDD,2013B,94923,0.82
DDD,2013B,94964,0.997
DDD,2013B,95356,0.978
DDD,2013B,96592,0.389
DDD,2013B,103904,0.344
DDD,2013B,110200,0.988
DDD,2013B,111113,0.936
DDD,2013B,111360,0.985
DDD,2013B,112245,0.107
DDD,2013B,117435,0.626
DDD,2013B,117939,0.94
DDD,2013B,121000,0.994
DDD,2013B,121390,0.869
DDD,2013B,128678,0.938
DDD,2013B,130003,0.818
DDD,2013B,131145,0.099
DDD,2013B,131235,0.997
DDD,2013B,134025,0.06
DDD,2013B,134188,0.103
DDD,2013B,134336,0.765
DDD,2013B,137603,0.113
DDD,2013B,142819,0.192
DDD,2013B,144923,0.82
DDD,2013B,146651,0.767
DDD,2013B,150578,0.962
DDD,2013B,157298,0.141
DDD,2013B,159596,0.505
DDD,2013B,159925,0.212
DDD,2013B,160005,0.034
DDD,2013B,163067,0.158
DDD,2013B,165421,0.866
DDD,2013B,165733,0.887
DDD,2013B,166342,0.107
DDD,2013B,166713,0.027
DDD,2013B,166988,0.156
DDD,2013B,167717,0.855
DDD,2013B,168243,0.995
DDD,2013B,169894,0.275
DDD,2013B,170025,0.135
DDD,2013B,171896,0.168
DDD,2013B,173004,0.5
DDD,2013B,176092,0.489
DDD,2013B,177333,0.178
DDD,2013B,177817,0.861
DDD,2013B,177981,0.27
DDD,2013B,179892,0.138
DDD,2013B,180667,0.08
DDD,2013B,180958,0.137
DDD,2013B,183714,0.102
DDD,2013B,184968,0.857
DDD,2013B,187623,0.864
DDD,2013B,191195,0.901
DDD,2013B,191896,0.558
DDD,2013B,191972,0.096
DDD,2013B,192196,0.186
DDD,2013B,196266,0.996
DDD,2013B,198470,0.665
DDD,2013B,199782,0.969
DDD,2013B,200588,0.968
DDD,2013B,202506,0.994
DDD,2013B,204996,0.081
DDD,2013B,227491,0.749
DDD,2013B,228242,0.748
DDD,2013B,230052,0.891
DDD,2013B,233389,0.765
DDD,2013B,233771,0.074
DDD,2013B,234740,0.406
DDD,2013B,234859,0.128
DDD,2013B,234978,0.76
DDD,2013B,235428,0.916
DDD,2013B,235492,0.897
DDD,2013B,235584,0.95
DDD,2013B,236498,0.484
DDD,2013B,236620,0.074
DDD,2013B,240389,0.533
DDD,2013B,240755,0.715
DDD,2013B,240936,0.998
DDD,2013B,241771,0.869
DDD,2013B,241922,0.242
DDD,2013B,244875,0.414
DDD,2013B,244919,0.74
DDD,2013B,246652,0.056
DDD,2013B,248511,0.254
DDD,2013B,248994,0.097
DDD,2013B,249423,0.118
DDD,2013B,249996,0.786
DDD,2013B,251999,0.108
DDD,2013B,252149,0.107
DDD,2013B,252489,0.161
DDD,2013B,255747,0.81
DDD,2013B,255902,0.461
DDD,2013B,258310,0.733
DDD,2013B,260491,0.042
DDD,2013B,260639,0.939
DDD,2013B,262396,0.998
DDD,2013B,263524,0.864
DDD,2013B,266450,0.113
DDD,2013B,266514,0.099
DDD,2013B,266757,0.926
DDD,2013B,269676,0.12
DDD,2013B,270435,0.962
DDD,2013B,270814,0.184
DDD,2013B,273339,0.784
DDD,2013B,281118,0.131
DDD,2013B,281271,0.989
DDD,2013B,282193,0.17
DDD,2013B,283618,0.147
DDD,2013B,283783,0.986
DDD,2013B,284326,0.988
DDD,2013B,284734,1
DDD,2013B,285096,0.066
DDD,2013B,285475,0.173
DDD,2013B,287432,0.66
DDD,2013B,287526,0.707
DDD,2013B,289564,0.814
DDD,2013B,290043,0.354
DDD,2013B,291133,0.052
DDD,2013B,292713,0.937
DDD,2013B,298040,0.106
DDD,2013B,298497,0.094
DDD,2013B,304734,0.643
DDD,2013B,304893,0.969
DDD,2013B,305702,0.901
DDD,2013B,307158,0.983
DDD,2013B,307290,0.803
DDD,2013B,307291,0.797
DDD,2013B,307932,0.992
DDD,2013B,308589,0.92
DDD,2013B,308767,0.566
DDD,2013B,309580,0.091
DDD,2013B,316289,0.158
DDD,2013B,320014,0.086
DDD,2013B,321525,0.321
DDD,2013B,321744,0.91
DDD,2013B,323146,0.917
DDD,2013B,324268,0.989
DDD,2013B,324691,0.091
DDD,2013B,327024,0.861
DDD,2013B,327997,0.995
DDD,2013B,329689,0.905
DDD,2013B,329967,0.963
DDD,2013B,330067,0.177
DDD,2013B,331232,0.135
DDD,2013B,333856,0.613
DDD,2013B,334294,0.981
DDD,2013B,335020,0.15
DDD,2013B,335607,0.981
DDD,2013B,336112,0.803
DDD,2013B,336684,0.217
DDD,2013B,336696,0.123
DDD,2013B,337414,0.883
DDD,2013B,338076,0.17
DDD,2013B,339481,0.805
DDD,2013B,344199,0.908
DDD,2013B,344367,0.84
DDD,2013B,344474,0.934
DDD,2013B,344873,0.394
DDD,2013B,345257,0.838
DDD,2013B,345313,0.759
DDD,2013B,345568,0.898
DDD,2013B,348790,0.708
DDD,2013B,350398,0.79
DDD,2013B,350690,0.375
DDD,2013B,351512,0.73
DDD,2013B,351775,0.108
DDD,2013B,354050,0.849
DDD,2013B,356257,0.733
DDD,2013B,357576,0.937
DDD,2013B,358075,0.35
DDD,2013B,358522,0.244
DDD,2013B,360492,0.345
DDD,2013B,360938,0.966
DDD,2013B,361209,0.11
DDD,2013B,361282,0.784
DDD,2013B,362037,0.503
DDD,2013B,362374,0.269
DDD,2013B,364405,0.05
DDD,2013B,365782,0.181
DDD,2013B,366024,0.756
DDD,2013B,366310,0.195
DDD,2013B,368749,0.545
DDD,2013B,369908,0.132
DDD,2013B,370949,0.196
DDD,2013B,371044,0.094
DDD,2013B,371184,0.759
DDD,2013B,371831,0.274
DDD,2013B,373126,0.771
DDD,2013B,373369,0.186
DDD,2013B,375300,0.126
DDD,2013B,378953,0.734
DDD,2013B,379861,0.101
DDD,2013B,380341,0.282
DDD,2013B,380919,0.159
DDD,2013B,381646,0.721
DDD,2013B,382339,0.995
DDD,2013B,382497,0.067
DDD,2013B,382641,0.082
DDD,2013B,383347,0.085
DDD,2013B,383701,0.759
DDD,2013B,384026,0.831
DDD,2013B,384246,0.267
DDD,2013B,386833,0.767
DDD,2013B,386880,0.034
DDD,2013B,387289,0.672
DDD,2013B,387335,0.997
DDD,2013B,389362,0.669
DDD,2013B,390210,0.367
DDD,2013B,390233,0.073
DDD,2013B,391185,0.06
DDD,2013B,391638,0.824
DDD,2013B,392021,0.709
DDD,2013B,394028,0.836
DDD,2013B,394082,0.91
DDD,2013B,394979,0.076
DDD,2013B,395288,0.93
DDD,2013B,395757,0.069
DDD,2013B,396633,0.733
DDD,2013B,397405,0.135
DDD,2013B,398199,0.832
DDD,2013B,399450,0.832
DDD,2013B,400451,0.797
DDD,2013B,400611,0.979
DDD,2013B,400630,0.947
DDD,2013B,400759,0.106
DDD,2013B,401486,0.088
DDD,2013B,403085,0.063
DDD,2013B,403902,0.839
DDD,2013B,405426,0.824
DDD,2013B,405743,0.784
DDD,2013B,405784,0.623
DDD,2013B,406056,0.427
DDD,2013B,406498,0.79
DDD,2013B,406541,0.127
DDD,2013B,407838,0.998
DDD,2013B,409091,0.067
DDD,2013B,409109,0.584
DDD,2013B,410886,0.091
DDD,2013B,412063,0.939
DDD,2013B,412731,0.931
DDD,2013B,412772,0.133
DDD,2013B,413580,0.78
DDD,2013B,413934,0.829
DDD,2013B,414304,0.083
DDD,2013B,414587,0.893
DDD,2013B,414758,0.176
DDD,2013B,414803,0.954
DDD,2013B,415695,0.851
DDD,2013B,415812,0.916
DDD,2013B,416008,0.628
DDD,2013B,417242,0.097
DDD,2013B,417410,0.994
DDD,2013B,418122,0.08
DDD,2013B,418490,0.195
DDD,2013B,418956,0.149
DDD,2013B,419273,0.888
DDD,2013B,420388,0.109
DDD,2013B,422164,0.931
DDD,2013B,422768,0.396
DDD,2013B,423061,0.979
DDD,2013B,423386,0.705
DDD,2013B,423757,0.782
DDD,2013B,423876,0.979
DDD,2013B,424987,0.137
DDD,2013B,425136,0.999
DDD,2013B,426059,0.596
DDD,2013B,426871,0.076
DDD,2013B,429833,0.851
DDD,2013B,430279,0.992
DDD,2013B,431005,0.939
DDD,2013B,433151,0.134
DDD,2013B,433386,0.111
DDD,2013B,434977,0.093
DDD,2013B,435423,0.092
DDD,2013B,435780,0.378
DDD,2013B,437281,0.058
DDD,2013B,438244,0.817
DDD,2013B,438662,0.762
DDD,2013B,439542,0.862
DDD,2013B,440375,0.716
DDD,2013B,440499,0.102
DDD,2013B,440857,0.842
DDD,2013B,441113,0.221
DDD,2013B,441132,0.113
DDD,2013B,441201,0.114
DDD,2013B,441302,0.381
DDD,2013B,441389,0.066
DDD,2013B,442131,0.999
DDD,2013B,442545,0.055
DDD,2013B,442865,0.479
DDD,2013B,442886,0.148
DDD,2013B,443215,0.115
DDD,2013B,443297,0.151
DDD,2013B,443842,0.908
DDD,2013B,444576,0.5
DDD,2013B,444713,0.95
DDD,2013B,445573,0.498
DDD,2013B,446814,0.535
DDD,2013B,447242,0.093
DDD,2013B,464236,0.216
DDD,2013B,465068,0.975
DDD,2013B,465260,0.158
DDD,2013B,465727,0.245
DDD,2013B,465764,0.11
DDD,2013B,465843,0.125
DDD,2013B,466158,0.934
DDD,2013B,466216,0.277
DDD,2013B,466990,0.865
DDD,2013B,467294,0.452
DDD,2013B,467822,0.07
DDD,2013B,468672,0.946
DDD,2013B,468729,0.646
DDD,2013B,468808,0.184
DDD,2013B,469016,0.16
DDD,2013B,470637,0.938
DDD,2013B,470921,0.732
DDD,2013B,471654,0.089
DDD,2013B,471781,0.905
DDD,2013B,472060,0.75
DDD,2013B,472180,0.885
DDD,2013B,472584,0.138
DDD,2013B,473008,0.073
DDD,2013B,473640,0.859
DDD,2013B,473965,0.268
DDD,2013B,474133,0.708
DDD,2013B,474153,0.988
DDD,2013B,474451,0.982
DDD,2013B,474464,0.232
DDD,2013B,474633,0.083
DDD,2013B,474740,0.56
DDD,2013B,475619,0.663
DDD,2013B,475883,0.066
DDD,2013B,475897,0.09
DDD,2013B,476041,0.104
DDD,2013B,476637,0.088
DDD,2013B,476910,0.271
DDD,2013B,476964,0.041
DDD,2013B,477451,0.149
DDD,2013B,477517,0.095
DDD,2013B,478213,0.214
DDD,2013B,478346,0.109
DDD,2013B,479607,0.986
DDD,2013B,480207,0.111
DDD,2013B,480225,0.844
DDD,2013B,480929,0.099
DDD,2013B,481350,0.133
DDD,2013B,481549,0.104
DDD,2013B,482856,0.127
DDD,2013B,483275,0.823
DDD,2013B,483470,0.992
DDD,2013B,483818,0.09
DDD,2013B,483869,0.761
DDD,2013B,484266,0.705
DDD,2013B,484816,0.821
DDD,2013B,484999,0.998
DDD,2013B,485464,0.212
DDD,2013B,485766,0.084
DDD,2013B,487247,0.871
DDD,2013B,487267,0.993
DDD,2013B,487711,0.051
DDD,2013B,489291,0.837
DDD,2013B,491106,0.097
DDD,2013B,491108,0.087
DDD,2013B,491693,0.734
DDD,2013B,491757,0.763
DDD,2013B,491914,0.246
DDD,2013B,492177,0.904
DDD,2013B,492371,0.183
DDD,2013B,492613,0.129
DDD,2013B,492993,0.927
DDD,2013B,493984,0.722
DDD,2013B,494341,0.096
DDD,2013B,494637,0.051
DDD,2013B,494919,0.051
DDD,2013B,495115,0.759
DDD,2013B,495734,0.154
DDD,2013B,496217,0.95
DDD,2013B,496542,0.798
DDD,2013B,496564,0.087
DDD,2013B,496601,0.056
DDD,2013B,497475,0.526
DDD,2013B,497584,0.998
DDD,2013B,498320,0.148
DDD,2013B,498363,0.677
DDD,2013B,498432,0.847
DDD,2013B,498527,0.09
DDD,2013B,498835,0.101
DDD,2013B,499056,0.101
DDD,2013B,499246,0.212
DDD,2013B,499557,0.064
DDD,2013B,500006,0.263
DDD,2013B,500136,0.095
DDD,2013B,500459,0.639
DDD,2013B,500522,0.965
DDD,2013B,500766,0.199
DDD,2013B,501158,0.323
DDD,2013B,501960,0.415
DDD,2013B,502136,0.063
DDD,2013B,502554,0.081
DDD,2013B,502697,0.796
DDD,2013B,503086,0.088
DDD,2013B,503100,0.945
DDD,2013B,503120,0.805
DDD,2013B,503170,0.778
DDD,2013B,503368,0.128
DDD,2013B,503497,0.096
DDD,2013B,503731,0.952
DDD,2013B,503926,0.224
DDD,2013B,504819,0.567
DDD,2013B,505311,0.152
DDD,2013B,505579,0.151
DDD,2013B,506056,0.834
DDD,2013B,506767,0.747
DDD,2013B,506785,0.162
DDD,2013B,506829,0.57
DDD,2013B,507730,0.967
DDD,2013B,508934,0.127
DDD,2013B,509634,0.867
DDD,2013B,510195,0.057
DDD,2013B,510530,0.908
DDD,2013B,511544,0.997
DDD,2013B,511569,0.958
DDD,2013B,511576,0.828
DDD,2013B,511949,0.776
DDD,2013B,512080,0.111
DDD,2013B,512861,0.137
DDD,2013B,513246,0.9
DDD,2013B,513396,0.857
DDD,2013B,513687,0.845
DDD,2013B,513773,0.174
DDD,2013B,513854,0.066
DDD,2013B,514300,0.257
DDD,2013B,514633,0.945
DDD,2013B,514773,0.725
DDD,2013B,515046,0.079
DDD,2013B,515170,0.711
DDD,2013B,515595,0.082
DDD,2013B,515903,0.128
DDD,2013B,515945,0.085
DDD,2013B,516010,0.21
DDD,2013B,516281,0.738
DDD,2013B,516398,0.199
DDD,2013B,516450,0.196
DDD,2013B,516843,0.71
DDD,2013B,517646,0.067
DDD,2013B,518097,0.944
DDD,2013B,518155,0.865
DDD,2013B,518349,0.164
DDD,2013B,518436,0.126
DDD,2013B,519094,0.213
DDD,2013B,519102,0.736
DDD,2013B,520400,0.875
DDD,2013B,520751,0.944
DDD,2013B,521160,0.153
DDD,2013B,521404,0.149
DDD,2013B,521709,0.194
DDD,2013B,521742,0.878
DDD,2013B,521755,0.749
DDD,2013B,522538,0.8
DDD,2013B,522572,0.229
DDD,2013B,522654,0.166
DDD,2013B,522878,0.911
DDD,2013B,523392,0.773
DDD,2013B,524137,0.242
DDD,2013B,524160,0.113
DDD,2013B,524175,0.906
DDD,2013B,524261,0.782
DDD,2013B,524369,0.117
DDD,2013B,524378,0.211
DDD,2013B,524396,0.076
DDD,2013B,525066,0.759
DDD,2013B,525128,0.993
DDD,2013B,525749,0.084
DDD,2013B,525762,0.909
DDD,2013B,525820,0.827
DDD,2013B,526068,0.179
DDD,2013B,526392,0.995
DDD,2013B,527306,0.817
DDD,2013B,527323,0.694
DDD,2013B,527747,0.773
DDD,2013B,527917,0.066
DDD,2013B,528034,0.858
DDD,2013B,528184,0.024
DDD,2013B,528271,0.802
DDD,2013B,528846,0.772
DDD,2013B,528923,0.731
DDD,2013B,529025,0.047
DDD,2013B,529078,0.255
DDD,2013B,529404,0.144
DDD,2013B,529863,0.087
DDD,2013B,530234,0.167
DDD,2013B,530748,0.95
DDD,2013B,531047,0.176
DDD,2013B,531069,0.904
DDD,2013B,531075,0.839
DDD,2013B,531202,0.19
DDD,2013B,531340,0.945
DDD,2013B,531377,0.996
DDD,2013B,531787,0.84
DDD,2013B,531924,0.2
DDD,2013B,532267,0.299
DDD,2013B,532491,0.162
DDD,2013B,532565,0.076
DDD,2013B,532648,0.795
DDD,2013B,532695,0.86
DDD,2013B,532718,0.258
DDD,2013B,532745,0.175
DDD,2013B,532855,0.097
DDD,2013B,532988,0.998
DDD,2013B,533004,0.763
DDD,2013B,533291,0.213
DDD,2013B,533522,0.8
DDD,2013B,533877,0.043
DDD,2013B,534203,0.119
DDD,2013B,534349,0.806
DDD,2013B,534910,0.135
DDD,2013B,535215,0.194
DDD,2013B,535424,0.869
DDD,2013B,535463,0.811
DDD,2013B,535486,0.997
DDD,2013B,535620,0.744
DDD,2013B,535707,0.881
DDD,2013B,535799,0.113
DDD,2013B,535831,0.091
DDD,2013B,535986,0.316
DDD,2013B,536032,0.117
DDD,2013B,536145,0.996
DDD,2013B,536170,0.063
DDD,2013B,536210,0.851
DDD,2013B,536261,0.153
DDD,2013B,536536,0.311
DDD,2013B,536696,0.714
DDD,2013B,536926,0.09
DDD,2013B,537138,0.14
DDD,2013B,537139,0.251
DDD,2013B,537452,0.994
DDD,2013B,537603,0.172
DDD,2013B,537622,0.033
DDD,2013B,537652,0.855
DDD,2013B,537658,0.403
DDD,2013B,537868,0.788
DDD,2013B,537926,0.944
DDD,2013B,538069,0.944
DDD,2013B,538232,0.947
DDD,2013B,538251,0.399
DDD,2013B,538611,0.778
DDD,2013B,538701,0.399
DDD,2013B,539043,0.469
DDD,2013B,539066,0.25
DDD,2013B,539142,0.878
DDD,2013B,539186,0.924
DDD,2013B,539209,0.154
DDD,2013B,539262,0.803
DDD,2013B,539328,0.168
DDD,2013B,539622,0.074
DDD,2013B,539643,0.197
DDD,2013B,540207,0.152
DDD,2013B,540298,0.833
DDD,2013B,540310,0.402
DDD,2013B,540530,0.993
DDD,2013B,540547,0.976
DDD,2013B,540568,0.804
DDD,2013B,540592,0.775
DDD,2013B,540605,0.255
DDD,2013B,540686,0.106
DDD,2013B,540694,0.244
DDD,2013B,540758,0.883
DDD,2013B,540759,0.914
DDD,2013B,540848,0.167
DDD,2013B,540920,0.999
DDD,2013B,541202,0.938
DDD,2013B,541228,0.907
DDD,2013B,541887,0.744
DDD,2013B,541977,0.941
DDD,2013B,542036,0.06
DDD,2013B,542049,0.559
DDD,2013B,542054,0.211
DDD,2013B,542205,0.263
DDD,2013B,542293,0.121
DDD,2013B,542372,0.899
DDD,2013B,542394,0.864
DDD,2013B,542476,0.948
DDD,2013B,543060,0.14
DDD,2013B,543202,0.151
DDD,2013B,543340,0.045
DDD,2013B,543459,0.23
DDD,2013B,543482,0.988
DDD,2013B,543510,0.144
DDD,2013B,543573,0.117
DDD,2013B,543663,0.999
DDD,2013B,543749,0.954
DDD,2013B,543756,0.089
DDD,2013B,543860,0.291
DDD,2013B,543919,0.199
DDD,2013B,544053,0.11
DDD,2013B,544091,0.148
DDD,2013B,544226,0.219
DDD,2013B,544284,0.718
DDD,2013B,544307,0.074
DDD,2013B,544467,0.192
DDD,2013B,544603,0.128
DDD,2013B,544839,0.062
DDD,2013B,544907,0.984
DDD,2013B,544942,0.998
DDD,2013B,544943,0.936
DDD,2013B,545083,0.139
DDD,2013B,545115,0.831
DDD,2013B,545118,0.294
DDD,2013B,545245,0.837
DDD,2013B,545387,0.852
DDD,2013B,545704,0.263
DDD,2013B,545993,0.673
DDD,2013B,546000,0.881
DDD,2013B,546054,0.126
DDD,2013B,546074,0.256
DDD,2013B,546089,0.713
DDD,2013B,546191,0.075
DDD,2013B,546221,0.33
DDD,2013B,546293,0.95
DDD,2013B,546339,0.998
DDD,2013B,546403,0.998
DDD,2013B,546675,0.271
DDD,2013B,546804,0.907
DDD,2013B,546826,0.426
DDD,2013B,546830,0.752
DDD,2013B,546862,0.118
DDD,2013B,546953,0.124
DDD,2013B,547349,0.145
